timestamp,price,quantity,side
1711100204435,0.8272,137.38,ask
1711100142578,0.8280,88.24,bid
1711100054953,0.8284,30.43,ask
1711100148500,0.8271,27.51,ask
1711100034933,0.8261,11.56,ask
1711100201656,0.8261,52.40,ask
1711100028548,0.8253,72.58,ask
1711100290904,0.8236,70.16,bid
1711100318385,0.8229,48.20,bid
1711100258540,0.8225,69.69,bid
1711100048807,0.8234,30.62,ask
1711100209432,0.8268,128.87,bid
1711100067851,0.8278,168.64,bid
1711100056050,0.8272,29.47,bid
1711100151654,0.8254,10.13,bid
1711100183168,0.8240,108.53,bid
1711100173314,0.8212,25.87,ask
1711100225816,0.8207,58.11,bid
1711100140010,0.8215,67.91,ask
1711100337708,0.8228,58.34,bid
1711100109926,0.8242,8.55,ask
1711100239778,0.8249,4.64,ask
1711100316211,0.8263,65.60,ask
1711100121400,0.8254,38.69,ask
1711100320796,0.8247,31.82,bid
1711100378750,0.8239,176.32,ask
1711100187166,0.8255,369.37,bid
1711100122604,0.8217,2.73,bid
1711100221400,0.8236,3.33,bid
1711100196318,0.8235,6.07,ask
1711100102051,0.8245,28.65,bid
1711100084864,0.8245,5.50,ask
1711100021318,0.8241,35.02,bid
1711100232260,0.8253,91.37,ask
1711100125334,0.8272,31.58,bid
1711100120628,0.8257,36.45,bid
1711100397671,0.8238,105.05,ask
1711100029746,0.8239,4.39,bid
1711100396675,0.8242,3.64,bid
1711100057888,0.8216,49.88,bid
1711100256277,0.8199,249.83,bid
1711100393054,0.8215,36.71,bid
1711100343392,0.8200,34.19,ask
1711100055000,0.8184,37.76,ask
1711100173706,0.8169,29.92,ask
1711100290154,0.8177,34.23,bid
1711100156769,0.8188,0.53,bid
1711100381920,0.8189,12.51,ask
1711100325125,0.8218,20.02,ask
1711100310298,0.8240,2.25,bid
1711100321432,0.8247,5.93,ask
1711100272916,0.8246,1.76,ask
1711100277090,0.8247,134.48,ask
1711100338330,0.8244,21.39,bid
1711100045045,0.8223,5.25,ask
1711100091872,0.8194,1.97,ask
1711100125587,0.8211,4.12,ask
1711100260208,0.8194,65.74,ask
1711100347330,0.8212,59.16,ask
1711100039176,0.8207,82.95,bid
1711100382044,0.8212,103.10,bid
1711100235620,0.8217,32.01,ask
1711100091537,0.8199,35.46,bid
1711100317760,0.8180,163.05,ask
1711100426088,0.8181,56.21,ask
1711100228448,0.8137,73.05,ask
1711100072414,0.8131,27.29,ask
1711100235704,0.8126,34.60,ask
1711100035035,0.8158,9.36,ask
1711100187206,0.8157,54.80,bid
1711100310232,0.8171,33.41,ask
1711100184016,0.8165,86.31,bid
1711100203184,0.8170,10.95,bid
1711100370250,0.8177,44.92,ask
1711100141062,0.8154,200.55,ask
1711100254268,0.8143,3.28,bid
1711100276023,0.8134,47.34,bid
1711100350266,0.8118,84.40,ask
1711100265455,0.8086,46.59,bid
1711100076544,0.8085,110.70,ask
1711100506290,0.8068,39.63,bid
1711100234006,0.8073,31.68,ask
1711100073556,0.8046,67.06,ask
1711100078520,0.8039,38.63,bid
1711100448398,0.8029,142.37,bid
1711100041134,0.8005,38.33,ask
1711100412121,0.8031,65.75,bid
1711100115368,0.8027,7.47,bid
1711100452620,0.8016,37.47,bid
1711100316806,0.8006,39.05,ask
1711100470187,0.7991,32.34,bid
1711100064588,0.7962,18.05,ask
1711100480703,0.7953,36.15,bid
1711100212220,0.7951,80.41,bid
1711100094850,0.7952,98.47,bid
1711100478992,0.7962,15.71,bid
1711100042861,0.7976,125.27,bid
1711100302496,0.7984,44.35,bid
1711100305250,0.7990,78.31,bid
1711100320712,0.7998,49.14,bid
1711100054015,0.8020,166.97,ask
1711100139000,0.8020,70.86,bid
1711100517545,0.8005,70.50,bid
1711100239400,0.7983,55.10,bid
1711100272570,0.7985,10.81,ask
1711100249852,0.7989,144.50,bid
1711100418557,0.8007,24.92,ask
1711100328304,0.8014,130.87,bid
1711100124260,0.8027,114.66,bid
1711100179322,0.8004,152.65,ask
1711100569408,0.8000,156.26,bid
1711100244512,0.8024,35.97,ask
1711100249985,0.8030,7.65,ask
1711100250850,0.8033,71.72,ask
1711100218250,0.8027,6.39,bid
1711100435664,0.8033,39.94,ask
1711100398187,0.8039,25.47,bid
1711100539490,0.8031,106.20,bid
1711100403560,0.8033,31.73,bid
1711100446368,0.8043,33.49,ask
1711100143748,0.8053,93.55,ask
1711100065858,0.8019,12.66,ask
1711100211692,0.8038,56.43,ask
1711100578400,0.8046,18.36,ask
1711100378959,0.8038,146.71,ask
1711100284182,0.8023,34.67,bid
1711100394203,0.8011,16.50,ask
1711100042256,0.8020,59.85,ask
1711100462075,0.8018,39.07,bid
